	seqname	source	feature	start	end	score	strand	frame	attribute
2300	6	ena	gene	8731853	8733437	.	+	.	"gene_id ""BVRB_6g134630""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2301	6	ena	gene	46217628	46218395	.	-	.	"gene_id ""BVRB_6g146840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2302	6	ena	gene	5684540	5686331	.	+	.	"gene_id ""BVRB_6g131980""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2303	6	ena	gene	50823323	50837077	.	+	.	"gene_id ""BVRB_6g148230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2304	6	ena	gene	56402023	56402757	.	-	.	"gene_id ""BVRB_6g151950""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2305	6	ena	gene	2994282	2995533	.	+	.	"gene_id ""BVRB_6g129570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2306	6	ena	gene	3629671	3648415	.	-	.	"gene_id ""BVRB_6g130130""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2307	6	ena	gene	15201043	15201672	.	-	.	"gene_id ""BVRB_6g138410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2308	6	ena	gene	27037180	27042811	.	-	.	"gene_id ""BVRB_6g142110""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2309	6	ena	gene	55631530	55635839	.	-	.	"gene_id ""BVRB_6g151290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2310	6	ena	gene	42941476	42948795	.	-	.	"gene_id ""BVRB_6g145860""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2311	6	ena	gene	11901748	11910172	.	+	.	"gene_id ""BVRB_6g136650""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2312	6	ena	gene	59126680	59132215	.	+	.	"gene_id ""BVRB_6g153900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2313	6	ena	gene	42014784	42015308	.	-	.	"gene_id ""BVRB_6g145680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2314	6	ena	gene	59843508	59844079	.	+	.	"gene_id ""BVRB_6g154420""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2315	6	ena	gene	23814164	23815318	.	-	.	"gene_id ""BVRB_6g141340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2316	6	ena	gene	8409800	8415849	.	+	.	"gene_id ""BVRB_6g134400""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2317	6	ena	gene	31251105	31251719	.	+	.	"gene_id ""BVRB_6g143280""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2318	6	ena	gene	58537526	58539514	.	+	.	"gene_id ""BVRB_6g153530""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2319	6	ena	gene	56383392	56386565	.	+	.	"gene_id ""BVRB_6g151920""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2320	6	ena	gene	2198938	2204087	.	-	.	"gene_id ""BVRB_6g128760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2321	6	ena	gene	53851649	53854170	.	+	.	"gene_id ""BVRB_6g150180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2322	6	ena	gene	52985388	52986219	.	-	.	"gene_id ""BVRB_6g149570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2323	6	ena	gene	596191	598262	.	-	.	"gene_id ""BVRB_6g127560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2324	6	ena	gene	53606271	53607746	.	+	.	"gene_id ""BVRB_6g150050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2325	6	ena	gene	19420625	19437055	.	+	.	"gene_id ""BVRB_6g139950""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2326	6	ena	gene	10193493	10198586	.	+	.	"gene_id ""BVRB_6g135430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2327	6	ena	gene	8029577	8035395	.	+	.	"gene_id ""BVRB_6g134130""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2328	6	ena	gene	28847696	28863991	.	-	.	"gene_id ""BVRB_6g142560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2329	6	ena	gene	46097309	46099021	.	-	.	"gene_id ""BVRB_6g146770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2330	6	ena	gene	1460372	1462416	.	+	.	"gene_id ""BVRB_6g128210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2331	6	ena	gene	28027091	28042707	.	-	.	"gene_id ""BVRB_6g142380""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2332	6	ena	gene	6836035	6836339	.	-	.	"gene_id ""BVRB_6g133140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2333	6	ena	gene	22872161	22880419	.	+	.	"gene_id ""BVRB_6g140990""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2334	6	ena	gene	6008625	6010960	.	+	.	"gene_id ""BVRB_6g132340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2335	6	ena	gene	6516251	6518972	.	-	.	"gene_id ""BVRB_6g132880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2336	6	ena	gene	2416768	2421332	.	+	.	"gene_id ""BVRB_6g128980""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2337	6	ena	gene	22430356	22436393	.	-	.	"gene_id ""BVRB_6g140880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2338	6	ena	gene	11297566	11305835	.	+	.	"gene_id ""BVRB_6g136290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2339	6	ena	gene	1636979	1637673	.	+	.	"gene_id ""BVRB_6g128360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2340	6	ena	gene	20211867	20217068	.	+	.	"gene_id ""BVRB_6g140170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2341	6	ena	gene	8298970	8302756	.	+	.	"gene_id ""BVRB_6g134350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2342	6	ena	gene	9300235	9301970	.	+	.	"gene_id ""BVRB_6g134960""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2343	6	ena	gene	36631339	36636421	.	+	.	"gene_id ""BVRB_6g144480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2344	6	ena	gene	1026885	1028625	.	-	.	"gene_id ""BVRB_6g127980""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2345	6	ena	gene	7960256	7962552	.	-	.	"gene_id ""BVRB_6g134080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2346	6	ena	gene	9752055	9752874	.	-	.	"gene_id ""BVRB_6g135300""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2347	6	ena	gene	51073983	51075353	.	+	.	"gene_id ""BVRB_6g148340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2348	6	ena	gene	6160059	6160543	.	+	.	"gene_id ""BVRB_6g132460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2349	6	ena	gene	15495069	15495726	.	+	.	"gene_id ""BVRB_6g138580""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2350	6	ena	gene	50368471	50399317	.	+	.	"gene_id ""BVRB_6g148050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2351	6	ena	gene	59903691	59906103	.	+	.	"gene_id ""BVRB_6g154490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2352	6	ena	gene	40252803	40262698	.	-	.	"gene_id ""BVRB_6g145210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2353	6	ena	gene	3416634	3425221	.	-	.	"gene_id ""BVRB_6g129890""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2354	6	ena	gene	8620924	8630550	.	-	.	"gene_id ""BVRB_6g134540""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2355	6	ena	gene	19542858	19543482	.	-	.	"gene_id ""BVRB_6g140000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2356	6	ena	gene	9417053	9418918	.	-	.	"gene_id ""BVRB_6g135030""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2357	6	ena	gene	17613198	17619562	.	+	.	"gene_id ""BVRB_6g139480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2358	6	ena	gene	55606294	55614618	.	+	.	"gene_id ""BVRB_6g151260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2359	6	ena	gene	7449206	7451283	.	+	.	"gene_id ""BVRB_6g133590""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2360	6	ena	gene	3377266	3384395	.	+	.	"gene_id ""BVRB_6g129840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2361	6	ena	gene	2481763	2485701	.	+	.	"gene_id ""BVRB_6g129050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2362	6	ena	gene	28873166	28884904	.	+	.	"gene_id ""BVRB_6g142570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2363	6	ena	gene	49202517	49207480	.	-	.	"gene_id ""BVRB_6g147660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2364	6	ena	gene	47599361	47600522	.	-	.	"gene_id ""BVRB_6g147200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2365	6	ena	gene	7764309	7771263	.	-	.	"gene_id ""BVRB_6g133900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2366	6	ena	gene	2680055	2687104	.	+	.	"gene_id ""BVRB_6g129230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2367	6	ena	gene	53041060	53043713	.	-	.	"gene_id ""BVRB_6g149640""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2368	6	ena	gene	1763319	1765150	.	+	.	"gene_id ""BVRB_6g128430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2369	6	ena	gene	59421677	59433771	.	-	.	"gene_id ""BVRB_6g154190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2370	6	ena	gene	69276	129370	.	+	.	"gene_id ""BVRB_6g127200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2371	6	ena	gene	9455213	9462595	.	+	.	"gene_id ""BVRB_6g135050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2372	6	ena	gene	23541458	23552481	.	+	.	"gene_id ""BVRB_6g141220""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2373	6	ena	gene	740150	743467	.	+	.	"gene_id ""BVRB_6g127680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2374	6	ena	gene	4968259	4970133	.	+	.	"gene_id ""BVRB_6g131280""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2375	6	ena	gene	37552043	37566745	.	+	.	"gene_id ""BVRB_6g144690""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2376	6	ena	gene	5184621	5191401	.	-	.	"gene_id ""BVRB_6g131570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2377	6	ena	gene	60448445	60453401	.	-	.	"gene_id ""BVRB_6g155000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2378	6	ena	gene	35475595	35490554	.	+	.	"gene_id ""BVRB_6g144220""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2379	6	ena	gene	29057733	29059300	.	+	.	"gene_id ""BVRB_6g142620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2380	6	ena	gene	4152043	4152982	.	-	.	"gene_id ""BVRB_6g130600""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2381	6	ena	gene	13355057	13356825	.	+	.	"gene_id ""BVRB_6g137560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2382	6	ena	gene	47256453	47262477	.	-	.	"gene_id ""BVRB_6g147130""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2383	6	ena	gene	58559686	58566870	.	+	.	"gene_id ""BVRB_6g153550""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2384	6	ena	gene	55108852	55119114	.	+	.	"gene_id ""BVRB_6g151010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2385	6	ena	gene	46429325	46433431	.	-	.	"gene_id ""BVRB_6g146920""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2386	6	ena	gene	45188671	45190975	.	+	.	"gene_id ""BVRB_6g146400""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2387	6	ena	gene	4771439	4782990	.	-	.	"gene_id ""BVRB_6g131060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2388	6	ena	gene	28227802	28230910	.	-	.	"gene_id ""BVRB_6g142390""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2389	6	ena	gene	28961286	28961779	.	+	.	"gene_id ""BVRB_6g142610""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2390	6	ena	gene	15154066	15155790	.	+	.	"gene_id ""BVRB_6g138360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2391	6	ena	gene	50978424	50980878	.	-	.	"gene_id ""BVRB_6g148310""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2392	6	ena	gene	21105290	21106014	.	+	.	"gene_id ""BVRB_6g140430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2393	6	ena	gene	35124865	35126079	.	-	.	"gene_id ""BVRB_6g144190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2394	6	ena	gene	12578619	12579668	.	-	.	"gene_id ""BVRB_6g137060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2395	6	ena	gene	19766107	19783234	.	+	.	"gene_id ""BVRB_6g140050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2396	6	ena	gene	21241217	21242098	.	+	.	"gene_id ""BVRB_6g140490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2397	6	ena	gene	12875243	12879190	.	-	.	"gene_id ""BVRB_6g137260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2398	6	ena	gene	35558273	35569450	.	+	.	"gene_id ""BVRB_6g144250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2399	6	ena	gene	1505892	1509523	.	+	.	"gene_id ""BVRB_6g128250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2400	6	ena	gene	13524709	13527984	.	+	.	"gene_id ""BVRB_6g137660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2401	6	ena	gene	52801115	52802459	.	+	.	"gene_id ""BVRB_6g149420""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2402	6	ena	gene	7882940	7896013	.	-	.	"gene_id ""BVRB_6g134010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2403	6	ena	gene	39648819	39675573	.	-	.	"gene_id ""BVRB_6g145100""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2404	6	ena	gene	57210927	57213768	.	+	.	"gene_id ""BVRB_6g152740""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2405	6	ena	gene	12273568	12282052	.	-	.	"gene_id ""BVRB_6g136820""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2406	6	ena	gene	9097891	9102981	.	-	.	"gene_id ""BVRB_6g134790""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2407	6	ena	gene	56080508	56081812	.	+	.	"gene_id ""BVRB_6g151650""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2408	6	ena	gene	6838515	6841259	.	-	.	"gene_id ""BVRB_6g133160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2409	6	ena	gene	5202057	5203031	.	-	.	"gene_id ""BVRB_6g131590""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2410	6	ena	gene	4397118	4400156	.	+	.	"gene_id ""BVRB_6g130770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2411	6	ena	gene	50131978	50134145	.	+	.	"gene_id ""BVRB_6g148000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2412	6	ena	gene	672917	682551	.	+	.	"gene_id ""BVRB_6g127620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2413	6	ena	gene	45006822	45011296	.	+	.	"gene_id ""BVRB_6g146320""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2414	6	ena	gene	4958629	4959958	.	+	.	"gene_id ""BVRB_6g131250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2415	6	ena	gene	20016404	20018711	.	+	.	"gene_id ""BVRB_6g140120""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2416	6	ena	gene	8069728	8070232	.	-	.	"gene_id ""BVRB_6g134180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2417	6	ena	gene	4110098	4112822	.	-	.	"gene_id ""BVRB_6g130580""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2418	6	ena	gene	57744338	57746952	.	+	.	"gene_id ""BVRB_6g152940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2419	6	ena	gene	51908130	51918255	.	+	.	"gene_id ""BVRB_6g148730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2420	6	ena	gene	49223635	49226539	.	+	.	"gene_id ""BVRB_6g147670""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2421	6	ena	gene	17175299	17178365	.	-	.	"gene_id ""BVRB_6g139320""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2422	6	ena	gene	53535571	53539755	.	+	.	"gene_id ""BVRB_6g149990""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2423	6	ena	gene	12219258	12223522	.	-	.	"gene_id ""BVRB_6g136800""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2424	6	ena	gene	51078570	51080068	.	-	.	"gene_id ""BVRB_6g148360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2425	6	ena	gene	50532410	50540779	.	+	.	"gene_id ""BVRB_6g148110""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2426	6	ena	gene	9235385	9241810	.	+	.	"gene_id ""BVRB_6g134900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2427	6	ena	gene	49357498	49370422	.	-	.	"gene_id ""BVRB_6g147720""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2428	6	ena	gene	6305509	6306672	.	+	.	"gene_id ""BVRB_6g132620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2429	6	ena	gene	6985534	6994750	.	+	.	"gene_id ""BVRB_6g133260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2430	6	ena	gene	58952144	58953215	.	+	.	"gene_id ""BVRB_6g153780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2431	6	ena	gene	2769015	2776550	.	-	.	"gene_id ""BVRB_6g129340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2432	6	ena	gene	21917456	21926779	.	+	.	"gene_id ""BVRB_6g140670""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2433	6	ena	gene	31324949	31325976	.	+	.	"gene_id ""BVRB_6g143300""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2434	6	ena	gene	11209036	11228281	.	+	.	"gene_id ""BVRB_6g136210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2435	6	ena	gene	4964743	4965284	.	-	.	"gene_id ""BVRB_6g131270""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2436	6	ena	gene	60023161	60024521	.	+	.	"gene_id ""BVRB_6g154620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2437	6	ena	gene	12438208	12440472	.	+	.	"gene_id ""BVRB_6g136880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2438	6	ena	gene	2809863	2811181	.	+	.	"gene_id ""BVRB_6g129360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2439	6	ena	gene	39229237	39231674	.	+	.	"gene_id ""BVRB_6g145020""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2440	6	ena	gene	54493865	54497659	.	-	.	"gene_id ""BVRB_6g150590""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2441	6	ena	gene	47188712	47190067	.	+	.	"gene_id ""BVRB_6g147120""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2442	6	ena	gene	8314021	8335955	.	-	.	"gene_id ""BVRB_6g134370""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2443	6	ena	gene	321146	325740	.	-	.	"gene_id ""BVRB_6g127380""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2444	6	ena	gene	47616887	47624911	.	+	.	"gene_id ""BVRB_6g147210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2445	6	ena	gene	36127002	36128578	.	-	.	"gene_id ""BVRB_6g144340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2446	6	ena	gene	53009907	53013903	.	-	.	"gene_id ""BVRB_6g149600""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2447	6	ena	gene	7730938	7736426	.	+	.	"gene_id ""BVRB_6g133850""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2448	6	ena	gene	10297304	10302758	.	-	.	"gene_id ""BVRB_6g135490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2449	6	ena	gene	59109170	59113386	.	+	.	"gene_id ""BVRB_6g153880""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2450	6	ena	gene	8564555	8566599	.	+	.	"gene_id ""BVRB_6g134490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2451	6	ena	gene	10393027	10403604	.	-	.	"gene_id ""BVRB_6g135570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2452	6	ena	gene	60166622	60173706	.	-	.	"gene_id ""BVRB_6g154740""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2453	6	ena	gene	8458036	8462630	.	-	.	"gene_id ""BVRB_6g134430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2454	6	ena	gene	25216483	25216892	.	+	.	"gene_id ""BVRB_6g141610""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2455	6	ena	gene	44428337	44433005	.	-	.	"gene_id ""BVRB_6g146190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2456	6	ena	gene	58071353	58073036	.	-	.	"gene_id ""BVRB_6g153060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2457	6	ena	gene	56168188	56171129	.	+	.	"gene_id ""BVRB_6g151770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2458	6	ena	gene	54539461	54540229	.	-	.	"gene_id ""BVRB_6g150610""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2459	6	ena	gene	1490765	1498017	.	-	.	"gene_id ""BVRB_6g128230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2460	6	ena	gene	4823616	4826700	.	-	.	"gene_id ""BVRB_6g131110""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2461	6	ena	gene	55855742	55860546	.	-	.	"gene_id ""BVRB_6g151440""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2462	6	ena	gene	8542186	8551290	.	-	.	"gene_id ""BVRB_6g134470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2463	6	ena	gene	59729488	59730372	.	+	.	"gene_id ""BVRB_6g154340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2464	6	ena	gene	3869385	3878847	.	+	.	"gene_id ""BVRB_6g130360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2465	6	ena	gene	6899614	6900545	.	+	.	"gene_id ""BVRB_6g133210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2466	6	ena	gene	51867980	51873749	.	+	.	"gene_id ""BVRB_6g148680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2467	6	ena	gene	60737565	60739489	.	-	.	"gene_id ""BVRB_6g155240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2468	6	ena	gene	647197	659170	.	+	.	"gene_id ""BVRB_6g127600""; gene_source ""ena""; gene_biotype ""protein_coding"";"
2469	6	ena	gene	14546103	14564087	.	+	.	"gene_id ""BVRB_6g138090""; gene_source ""ena""; gene_biotype ""protein_coding"";"
